Time,TP9,AF7,AF8,TP10,ABS(TP)SUM,ABS(AF)SUM,ABS_SUM,Non-ClenchedTeeth
1627069792890.59,180.66,-21.48,-2.93,-60.06,240.72,24.41,265.13,True
1627069792894.5,-129.39,-29.79,-23.44,-85.45,214.83999999999997,53.230000000000004,268.07,True
1627069792898.4,-317.38,-33.2,-34.18,-86.91,404.28999999999996,67.38,471.66999999999996,True
1627069792902.31,-40.53,-20.51,-20.51,-65.92,106.45,41.02,147.47,True
1627069792906.21,207.52,-16.6,-5.37,-59.08,266.6,21.970000000000002,288.57000000000005,True
1627069792910.12,-10.25,-31.25,-15.63,-72.75,83.0,46.88,129.88,True
1627069792914.03,-293.95,-35.16,-37.6,-78.61,372.56,72.75999999999999,445.32000000000005,True
1627069792917.93,-129.39,-27.34,-26.86,-69.34,198.73,54.2,252.93,True
1627069792921.84,191.41,-29.3,-19.04,-54.2,245.61,48.34,293.95000000000005,True
1627069792925.75,99.12,-37.11,-31.25,-61.52,160.64000000000001,68.36,229.0,True
1627069792929.65,-237.3,-33.2,-36.13,-81.05,318.35,69.33000000000001,387.68,True
1627069792933.56,-209.47,-25.88,-26.37,-82.52,291.99,52.25,344.24,True
1627069792937.46,127.93,-26.37,-20.02,-61.04,188.97,46.39,235.36,True
1627069792941.37,169.92,-27.34,-25.88,-57.62,227.54,53.22,280.76,True
1627069792945.28,-166.99,-37.11,-39.06,-86.43,253.42000000000002,76.17,329.59000000000003,True
1627069792949.18,-271.97,-37.11,-45.9,-95.7,367.67,83.00999999999999,450.68,True
1627069792953.09,52.73,-25.88,-40.53,-65.43,118.16,66.41,184.57,True
1627069792957.0,219.73,-34.67,-37.11,-41.5,261.23,71.78,333.01000000000005,True
1627069792960.9,-69.82,-41.5,-31.25,-63.96,133.78,72.75,206.53,True
1627069792964.81,-288.09,-31.74,-31.74,-88.38,376.46999999999997,63.48,439.95,True
1627069792968.71,-39.06,-31.25,-29.79,-68.85,107.91,61.04,168.95,True
1627069792972.62,231.93,-35.16,-26.37,-49.8,281.73,61.53,343.26,True
1627069792976.53,42.97,-33.2,-34.18,-71.78,114.75,67.38,182.13,True
1627069792980.43,-260.74,-27.83,-44.43,-92.29,353.03000000000003,72.25999999999999,425.29,True
1627069792984.34,-133.3,-23.93,-39.06,-67.38,200.68,62.99,263.67,True
1627069792988.25,190.92,-25.88,-21.97,-41.02,231.94,47.849999999999994,279.78999999999996,True
1627069792992.15,131.35,-26.86,-20.02,-51.76,183.10999999999999,46.879999999999995,229.98999999999998,True
1627069792996.06,-208.98,-29.3,-36.13,-83.01,291.99,65.43,357.42,True
1627069792999.96,-219.73,-35.64,-41.99,-83.98,303.71,77.63,381.34,True
1627069793003.87,116.7,-43.95,-36.13,-43.95,160.65,80.08000000000001,240.73000000000002,True
1627069793007.78,189.45,-35.16,-25.39,-51.27,240.72,60.55,301.27,True
1627069793011.68,-139.65,-28.81,-31.25,-96.68,236.33,60.06,296.39,True
1627069793015.59,-290.53,-37.6,-39.55,-102.54,393.07,77.15,470.22,True
1627069793019.5,5.86,-35.64,-27.83,-71.78,77.64,63.47,141.11,True
1627069793023.4,206.54,-28.81,-24.9,-67.87,274.40999999999997,53.709999999999994,328.11999999999995,True
1627069793027.31,-78.13,-34.18,-40.53,-99.61,177.74,74.71000000000001,252.45000000000002,True
1627069793031.21,-343.75,-37.11,-51.76,-113.77,457.52,88.87,546.39,True
1627069793035.12,-125.0,-30.76,-40.53,-91.8,216.8,71.29,288.09000000000003,True
1627069793039.03,163.09,-31.25,-34.67,-67.38,230.47,65.92,296.39000000000004,True
1627069793042.93,-4.88,-24.9,-26.37,-83.98,88.86,51.269999999999996,140.13,True
1627069793046.84,-326.66,-28.32,-29.79,-102.54,429.20000000000005,58.11,487.31000000000006,True
1627069793050.75,-239.75,-36.13,-35.64,-84.47,324.22,71.77000000000001,395.99,True
1627069793054.65,82.52,-22.95,-7.81,-81.54,164.06,30.759999999999998,194.82,True
1627069793058.56,54.69,-22.46,-5.37,-92.77,147.45999999999998,27.830000000000002,175.29,True
1627069793062.46,-289.06,-28.81,-36.13,-130.86,419.92,64.94,484.86,True
1627069793066.37,-354.49,-31.25,-32.23,-149.41,503.9,63.48,567.38,False
1627069793070.28,-31.25,-34.18,-5.37,-117.19,148.44,39.55,187.99,True
1627069793074.18,69.82,-31.74,-10.74,-120.61,190.43,42.48,232.91000000000003,True
1627069793078.09,-250.98,-29.3,-16.6,-146.48,397.46,45.900000000000006,443.36,True
1627069793082.0,-432.62,-26.37,-5.37,-160.64,593.26,31.740000000000002,625.0,False
1627069793085.9,-174.32,-25.88,-7.32,-179.69,354.01,33.2,387.21,True
1627069793089.81,39.55,-27.34,-13.18,-182.62,222.17000000000002,40.519999999999996,262.69,True
1627069793093.71,-202.64,-30.76,-18.55,-187.5,390.14,49.31,439.45,True
1627069793097.62,-493.16,-26.37,-8.3,-229.49,722.6500000000001,34.67,757.32,False
1627069793101.53,-325.2,-29.3,1.95,-224.12,549.3199999999999,31.25,580.5699999999999,False
1627069793105.43,-30.76,-41.5,13.67,-192.87,223.63,55.17,278.8,True
1627069793109.34,-165.04,-51.76,22.46,-219.24,384.28,74.22,458.49999999999994,True
1627069793113.25,-496.58,-56.64,17.58,-261.72,758.3,74.22,832.52,False
1627069793117.15,-444.34,-49.32,18.07,-264.16,708.5,67.39,775.8900000000001,False
1627069793121.06,-130.37,-41.5,30.27,-252.93,383.3,71.77,455.07,True
1627069793124.96,-146.0,-48.83,41.5,-277.34,423.34,90.33,513.67,True
1627069793128.87,-479.0,-59.57,32.71,-305.18,784.1800000000001,92.28,876.4600000000002,False
1627069793132.78,-559.57,-65.92,29.3,-300.29,859.8600000000001,95.22,955.08,False
1627069793136.68,-243.16,-69.82,36.13,-274.41,517.57,105.94999999999999,623.5200000000001,False
1627069793140.59,-101.56,-65.43,44.92,-263.67,365.23,110.35000000000001,475.58000000000004,True
1627069793144.5,-402.34,-65.92,46.39,-302.73,705.0699999999999,112.31,817.3799999999999,False
1627069793148.4,-591.8,-72.75,35.64,-315.43,907.23,108.39,1015.62,False
1627069793152.31,-317.38,-62.99,37.11,-276.37,593.75,100.1,693.85,False
1627069793156.21,-77.15,-52.73,38.09,-263.67,340.82000000000005,90.82,431.6400000000001,True
1627069793160.12,-311.04,-49.32,19.53,-291.02,602.06,68.85,670.91,False
1627069793164.03,-582.03,-51.76,9.28,-294.43,876.46,61.04,937.5,False
1627069793167.93,-422.85,-51.27,15.14,-260.74,683.59,66.41,750.0,False
1627069793171.84,-103.03,-41.02,26.86,-233.4,336.43,67.88,404.31,True
1627069793175.75,-180.18,-41.99,25.88,-249.02,429.20000000000005,67.87,497.07000000000005,True
1627069793179.65,-505.86,-50.78,8.79,-279.79,785.6500000000001,59.57,845.22,False
1627069793183.56,-471.68,-50.78,0.0,-252.44,724.12,50.78,774.9,False
1627069793187.46,-125.98,-35.16,21.97,-215.33,341.31,57.129999999999995,398.44000000000005,True
1627069793191.37,-65.92,-31.25,23.93,-215.33,281.25,55.18,336.43,True
1627069793195.28,-393.55,-40.53,3.42,-246.09,639.64,43.95,683.5899999999999,False
1627069793199.18,-503.91,-37.6,1.46,-244.14,748.05,39.06,787.11,False
1627069793203.09,-180.66,-25.88,13.67,-196.29,376.95,39.55,416.5,True
1627069793207.0,0.49,-20.02,26.86,-186.04,186.53,46.879999999999995,233.41000000000003,True
1627069793210.9,-291.5,-35.16,23.44,-205.57,497.07,58.599999999999994,555.6700000000001,False
1627069793214.81,-508.3,-41.99,19.04,-208.01,716.31,61.03,777.3399999999999,False
1627069793218.71,-251.95,-36.13,21.48,-180.66,432.61,57.61,490.22,True
1627069793222.62,19.04,-29.79,16.11,-169.92,188.95999999999998,45.9,234.85999999999996,True
1627069793226.53,-166.5,-28.81,-1.95,-187.01,353.51,30.759999999999998,384.27,True
1627069793230.43,-465.33,-38.57,-9.28,-181.64,646.97,47.85,694.82,False
1627069793234.34,-331.54,-27.83,7.81,-170.9,502.44000000000005,35.64,538.08,True
1627069793238.25,-5.86,-19.53,14.65,-152.34,158.20000000000002,34.18,192.38000000000002,True
1627069793242.15,-56.64,-23.44,8.3,-148.93,205.57,31.740000000000002,237.31,True
1627069793246.06,-385.25,-30.76,1.46,-170.41,555.66,32.22,587.88,False
1627069793249.96,-404.3,-33.69,-0.49,-173.34,577.64,34.18,611.8199999999999,False
1627069793253.87,-72.75,-30.27,-5.86,-153.81,226.56,36.13,262.69,True
1627069793257.78,7.32,-26.37,-15.63,-148.93,156.25,42.0,198.25,True
1627069793261.68,-317.38,-24.41,-18.07,-170.41,487.78999999999996,42.480000000000004,530.27,True
1627069793265.59,-447.27,-22.46,-17.58,-172.36,619.63,40.04,659.6700000000001,False
1627069793269.5,-122.07,-15.63,-13.67,-139.16,261.23,29.3,290.53000000000003,True
1627069793273.4,79.1,-6.84,-10.74,-115.23,194.32999999999998,17.58,211.91,True
1627069793277.31,-185.55,-6.35,-15.14,-136.72,322.27,21.490000000000002,343.76,True
1627069793281.21,-426.76,-15.14,-16.11,-146.48,573.24,31.25,604.49,False
1627069793285.12,-203.13,-19.53,-20.02,-120.12,323.25,39.55,362.79999999999995,True
1627069793289.03,94.73,-20.51,-22.46,-89.84,184.57,42.97,227.54,True
1627069793292.93,-64.94,-9.28,-7.81,-120.61,185.55,17.09,202.64000000000001,True
1627069793296.84,-374.51,-16.6,-6.35,-144.53,519.04,22.950000000000003,541.99,True
1627069793300.75,-264.16,-22.95,-10.74,-106.93,371.09000000000003,33.69,404.78000000000003,True
1627069793304.65,74.22,-14.16,-6.84,-86.91,161.13,21.0,182.13,True
1627069793308.56,52.25,-14.16,-11.72,-107.91,160.16,25.880000000000003,186.04,True
1627069793312.46,-276.37,-16.6,-33.2,-137.21,413.58000000000004,49.800000000000004,463.38000000000005,True
1627069793316.37,-320.31,-23.44,-43.95,-119.63,439.94,67.39,507.33,True
1627069793320.28,10.74,-19.53,-35.16,-78.13,88.86999999999999,54.69,143.56,True
1627069793324.18,123.05,-10.25,-26.37,-81.05,204.1,36.620000000000005,240.72,True
1627069793328.09,-184.08,-14.16,-37.11,-108.4,292.48,51.269999999999996,343.75000000000006,True
1627069793332.0,-347.66,-24.9,-56.64,-101.07,448.73,81.53999999999999,530.27,True
1627069793335.9,-65.43,-25.39,-41.5,-59.57,125.0,66.89,191.89,True
1627069793339.81,155.76,-21.48,-27.34,-61.04,216.79999999999998,48.82,265.61999999999995,True
1627069793343.71,-82.52,-25.88,-42.97,-102.05,184.57,68.85,253.42,True
1627069793347.62,-354.0,-34.18,-55.18,-110.84,464.84000000000003,89.36,554.2,False
1627069793351.53,-169.92,-33.2,-32.23,-83.01,252.93,65.43,318.36,True
1627069793355.43,140.14,-27.83,-15.63,-63.48,203.61999999999998,43.46,247.07999999999998,True
1627069793359.34,6.84,-26.86,-32.23,-90.33,97.17,59.089999999999996,156.26,True
1627069793363.25,-324.22,-27.34,-45.41,-125.49,449.71000000000004,72.75,522.46,True
1627069793367.15,-260.25,-28.81,-41.99,-116.21,376.46,70.8,447.26,True
1627069793371.06,85.94,-27.34,-29.3,-87.89,173.82999999999998,56.64,230.47,True
1627069793374.96,102.54,-21.97,-29.3,-86.43,188.97000000000003,51.269999999999996,240.24000000000004,True
1627069793378.87,-234.38,-24.9,-43.46,-95.21,329.59,68.36,397.94999999999993,True
1627069793382.78,-300.29,-14.16,-35.16,-100.59,400.88,49.31999999999999,450.20000000000005,True
1627069793386.68,35.64,-6.35,-25.88,-82.03,117.67,32.23,149.9,True
1627069793390.59,172.36,-11.72,-21.0,-68.85,241.21,32.72,273.93,True
1627069793394.5,-134.77,-20.02,-29.79,-96.68,231.45000000000002,49.81,281.26000000000005,True
1627069793398.4,-328.61,-24.9,-38.57,-108.4,437.01,63.47,500.47999999999996,True
1627069793402.31,-64.45,-20.02,-29.79,-90.82,155.26999999999998,49.81,205.07999999999998,True
1627069793406.21,171.39,-23.44,-38.09,-76.66,248.04999999999998,61.53,309.58000000000004,True
1627069793410.12,-56.15,-28.32,-53.22,-98.63,154.78,81.53999999999999,236.32,True
1627069793414.03,-318.85,-28.81,-62.99,-109.86,428.71000000000004,91.8,520.51,True
1627069793417.93,-166.5,-24.41,-50.78,-84.47,250.97,75.19,326.15999999999997,True
1627069793421.84,136.23,-27.34,-42.48,-60.55,196.77999999999997,69.82,266.59999999999997,True
1627069793425.75,51.76,-31.74,-48.34,-54.2,105.96000000000001,80.08,186.04000000000002,True
1627069793429.65,-271.97,-26.37,-47.85,-83.98,355.95000000000005,74.22,430.1700000000001,True
1627069793433.56,-249.51,-19.53,-51.27,-85.45,334.96,70.80000000000001,405.76,True
1627069793437.46,66.89,-12.7,-48.83,-53.71,120.6,61.53,182.13,True
1627069793441.37,105.96,-11.23,-40.53,-46.39,152.35,51.760000000000005,204.10999999999999,True
1627069793445.28,-224.12,-16.6,-47.36,-75.68,299.8,63.96,363.76000000000005,True
1627069793449.18,-342.29,-21.48,-57.62,-89.84,432.13,79.1,511.23,True
1627069793453.09,-37.6,-14.16,-52.73,-58.59,96.19,66.89,163.07999999999998,True
1627069793457.0,124.51,-11.23,-44.92,-58.59,183.10000000000002,56.150000000000006,239.25,True
1627069793460.9,-165.04,-21.97,-54.69,-104.0,269.03999999999996,76.66,345.7,True
1627069793464.81,-379.39,-29.79,-67.87,-105.96,485.34999999999997,97.66,583.01,False
1627069793468.71,-128.91,-31.25,-59.57,-53.22,182.13,90.82,272.95,True
1627069793472.62,130.37,-22.46,-36.62,-51.76,182.13,59.08,241.21,True
1627069793476.53,-67.87,-20.51,-33.2,-96.19,164.06,53.71000000000001,217.76999999999998,True
1627069793480.43,-376.46,-28.81,-54.69,-106.93,483.39,83.5,566.8899999999999,False
1627069793484.34,-253.91,-27.83,-62.01,-76.17,330.08,89.84,419.91999999999996,True
1627069793488.25,87.4,-12.21,-38.57,-60.55,147.95,50.78,198.73,True
1627069793492.15,48.34,-5.86,-36.13,-74.22,122.56,41.99,164.55,True
1627069793496.06,-273.93,-12.21,-45.41,-81.54,355.47,57.62,413.09000000000003,True
1627069793499.96,-275.39,-11.23,-31.25,-72.75,348.14,42.480000000000004,390.62,True
1627069793503.87,56.64,-4.88,-24.41,-64.45,121.09,29.29,150.38,True
1627069793507.78,130.86,-2.44,-36.13,-77.64,208.5,38.57,247.07,True
1627069793511.68,-179.69,-10.25,-52.25,-86.91,266.6,62.5,329.1,True
1627069793515.59,-325.2,-22.95,-55.18,-65.92,391.12,78.13,469.25,True
1627069793519.5,-45.9,-9.77,-28.81,-52.25,98.15,38.58,136.73,True
1627069793523.4,151.86,-3.91,-25.88,-54.2,206.06,29.79,235.85,True
1627069793527.31,-110.35,-10.25,-40.04,-84.47,194.82,50.29,245.10999999999999,True
1627069793531.21,-341.31,-14.16,-42.97,-98.14,439.45,57.129999999999995,496.58000000000004,True
1627069793535.12,-124.02,-16.11,-38.57,-74.71,198.73,54.68,253.40999999999997,True
1627069793539.03,161.62,-8.79,-42.97,-56.64,218.26,51.76,270.02,True
1627069793542.93,18.55,-7.81,-47.85,-62.99,81.54,55.660000000000004,137.20000000000002,True
1627069793546.84,-294.92,-9.28,-39.55,-83.5,378.42,48.83,427.25,True
1627069793550.75,-205.57,-6.84,-35.16,-82.03,287.6,42.0,329.6,True
1627069793554.65,125.0,-9.28,-39.06,-62.5,187.5,48.34,235.84,True
1627069793558.56,111.33,-14.16,-41.02,-50.29,161.62,55.18000000000001,216.8,True
1627069793562.46,-225.59,-11.72,-38.09,-85.94,311.53,49.81,361.34000000000003,True
1627069793566.37,-270.51,-6.84,-47.36,-104.98,375.49,54.2,429.69,True
1627069793570.28,69.82,-3.42,-42.48,-64.94,134.76,45.9,180.65999999999997,True
1627069793574.18,172.85,-6.84,-29.79,-52.25,225.1,36.629999999999995,261.73,True
1627069793578.09,-154.79,-8.3,-40.04,-85.45,240.24,48.34,288.58000000000004,True
1627069793582.0,-321.78,-9.28,-44.43,-82.52,404.29999999999995,53.71,458.00999999999993,True
1627069793585.9,-44.43,-1.95,-30.27,-62.5,106.93,32.22,139.15,True
1627069793589.81,159.18,5.86,-21.48,-60.55,219.73000000000002,27.34,247.07000000000002,True
1627069793593.71,-69.82,2.93,-27.83,-79.59,149.41,30.759999999999998,180.17000000000002,True
1627069793597.62,-314.94,-6.35,-37.11,-87.89,402.83,43.46,446.29,True
1627069793601.53,-133.79,-13.18,-29.79,-59.08,192.87,42.97,235.84,True
1627069793605.43,156.25,-9.77,-14.16,-42.97,199.22,23.93,223.15,True
1627069793609.34,23.93,-4.39,-9.28,-66.89,90.82,13.669999999999998,104.49,True
1627069793613.25,-300.29,-9.28,-21.48,-84.96,385.25,30.759999999999998,416.01,True
1627069793617.15,-260.25,-9.28,-30.76,-62.01,322.26,40.04,362.29999999999995,True
1627069793621.06,38.57,6.84,-28.32,-50.78,89.35,35.16,124.50999999999999,True
1627069793624.96,11.72,9.77,-35.16,-65.43,77.15,44.92999999999999,122.08,True
1627069793628.87,-307.13,-4.39,-46.88,-77.64,384.77,51.27,436.03999999999996,True
1627069793632.78,-388.67,-7.81,-48.34,-70.8,459.47,56.150000000000006,515.62,True
1627069793636.68,-88.87,4.88,-30.76,-54.69,143.56,35.64,179.2,True
1627069793640.59,79.1,5.86,-24.9,-58.11,137.20999999999998,30.759999999999998,167.97,True
1627069793644.5,-187.99,-5.37,-45.9,-92.77,280.76,51.269999999999996,332.03,True
1627069793648.4,-330.08,-13.67,-58.59,-93.75,423.83,72.26,496.09000000000003,True
1627069793652.31,-41.99,-3.91,-34.18,-62.99,104.98,38.09,143.07,True
1627069793656.21,192.87,8.79,-18.55,-63.96,256.83,27.34,284.17,True
1627069793660.12,-15.14,4.39,-40.53,-83.01,98.15,44.92,143.07,True
1627069793664.03,-285.16,3.91,-52.73,-85.45,370.61,56.64,427.25000000000006,True
1627069793667.93,-120.61,8.79,-35.16,-64.45,185.06,43.949999999999996,229.01,True
1627069793671.84,195.31,3.42,-25.39,-34.18,229.49,28.810000000000002,258.3,True
1627069793675.75,85.45,-0.49,-38.09,-67.87,153.32,38.580000000000005,191.9,True
1627069793679.65,-243.16,-4.39,-45.41,-107.91,351.07,49.8,400.87,True
1627069793683.56,-189.45,-1.95,-39.55,-74.22,263.66999999999996,41.5,305.16999999999996,True
1627069793687.46,134.77,0.0,-33.2,-38.57,173.34,33.2,206.54000000000002,True
1627069793691.37,169.92,0.98,-26.86,-48.83,218.75,27.84,246.58999999999997,True
1627069793695.28,-144.53,1.46,-30.27,-73.73,218.26,31.73,249.99,True
1627069793699.18,-255.86,4.39,-34.18,-93.75,349.61,38.57,388.18,True
1627069793703.09,53.22,10.25,-31.74,-73.24,126.46,41.989999999999995,168.45,True
1627069793707.0,232.91,4.39,-33.2,-30.27,263.18,37.59,300.77,True
1627069793710.9,-43.95,2.93,-34.18,-48.34,92.29,37.11,129.4,True
1627069793714.81,-268.55,8.3,-32.23,-92.29,360.84000000000003,40.53,401.37000000000006,True
1627069793718.71,-33.2,10.74,-28.81,-72.75,105.95,39.55,145.5,True
1627069793722.62,238.77,14.16,-34.67,-46.88,285.65000000000003,48.83,334.4800000000001,True
1627069793726.53,61.04,8.3,-39.55,-64.45,125.49000000000001,47.849999999999994,173.34000000000003,True
1627069793730.43,-247.07,-7.32,-35.16,-84.96,332.03,42.48,374.51,True
1627069793734.34,-142.09,-9.77,-30.27,-91.31,233.4,40.04,273.44,True
1627069793738.25,171.39,-3.42,-22.95,-79.59,250.98,26.369999999999997,277.34999999999997,True
1627069793742.15,112.3,-0.98,-25.88,-75.68,187.98000000000002,26.86,214.84,True
1627069793746.06,-200.68,-5.86,-33.69,-80.57,281.25,39.55,320.8,True
1627069793749.96,-194.34,-10.74,-37.11,-62.99,257.33,47.85,305.18,True
1627069793753.87,137.7,-12.7,-36.13,-26.86,164.56,48.83,213.39,True
1627069793757.78,203.13,-0.98,-26.37,-41.5,244.63,27.35,271.97999999999996,True
1627069793761.68,-123.05,-2.44,-41.5,-80.57,203.62,43.94,247.56,True
1627069793765.59,-250.0,-14.16,-50.78,-74.22,324.22,64.94,389.1600000000001,True
1627069793769.5,51.27,-15.14,-35.16,-54.2,105.47,50.3,155.76999999999998,True
1627069793773.4,231.45,-7.32,-31.25,-55.66,287.11,38.57,325.68,True
1627069793777.31,-30.27,-3.91,-41.02,-75.68,105.95,44.93000000000001,150.88,True
1627069793781.21,-265.63,-14.65,-53.71,-79.1,344.73,68.36,413.09,True
1627069793785.12,-61.04,-22.95,-40.04,-54.69,115.72999999999999,62.989999999999995,178.71999999999997,True
1627069793789.03,218.26,-21.48,-21.97,-45.41,263.66999999999996,43.45,307.12,True
1627069793792.93,77.15,-14.65,-25.88,-67.38,144.53,40.53,185.06,True
1627069793796.84,-238.28,-20.51,-37.6,-83.01,321.29,58.11,379.40000000000003,True
1627069793800.75,-174.32,-21.0,-36.62,-83.98,258.3,57.62,315.92,True
1627069793804.65,155.76,-3.91,-16.6,-67.87,223.63,20.51,244.14,True
1627069793808.56,151.86,0.0,-17.09,-62.01,213.87,17.09,230.96,True
1627069793812.46,-180.66,-18.07,-30.76,-79.59,260.25,48.83,309.08,True
1627069793816.37,-242.19,-25.88,-25.39,-83.01,325.2,51.269999999999996,376.46999999999997,True
1627069793820.28,69.34,-8.79,-24.41,-82.52,151.86,33.2,185.06,True
1627069793824.18,187.99,-3.91,-24.41,-79.59,267.58000000000004,28.32,295.9000000000001,True
1627069793828.09,-100.1,-15.14,-29.3,-79.1,179.2,44.44,223.64,True
1627069793832.0,-269.04,-18.07,-34.18,-92.77,361.81,52.25,414.06,True
1627069793835.9,8.79,-7.32,-33.69,-74.71,83.5,41.01,124.50999999999999,True
1627069793839.81,233.4,-3.91,-28.32,-58.11,291.51,32.230000000000004,323.74,True
1627069793843.71,-5.37,-18.55,-21.48,-63.96,69.33,40.03,109.36,True
1627069793847.62,-275.88,-14.65,-16.11,-94.73,370.61,30.759999999999998,401.37,True
1627069793851.53,-109.38,-11.23,-17.58,-97.66,207.04,28.81,235.84999999999997,True
1627069793855.43,188.96,-4.39,-16.11,-66.89,255.85000000000002,20.5,276.35,True
1627069793859.34,62.99,-2.44,-21.0,-76.66,139.65,23.44,163.09,True
1627069793863.25,-252.44,-11.72,-29.79,-89.84,342.28,41.51,383.79,True
1627069793867.15,-191.89,-3.91,-30.76,-88.38,280.27,34.67,314.94,True
1627069793871.06,147.46,3.91,-30.76,-68.85,216.31,34.67,250.98,True
1627069793874.96,165.53,3.91,-29.79,-62.99,228.52,33.7,262.22,True
1627069793878.87,-175.29,3.42,-35.64,-96.19,271.48,39.06,310.54,True
1627069793882.78,-261.23,-2.93,-42.97,-110.84,372.07000000000005,45.9,417.97,True
1627069793886.68,57.13,-14.16,-45.41,-72.75,129.88,59.56999999999999,189.45,True
1627069793890.59,194.82,-10.74,-29.79,-51.76,246.57999999999998,40.53,287.11,True
1627069793894.5,-111.82,-2.93,-27.83,-92.29,204.11,30.759999999999998,234.87,True
